# schema bench results
# date: 2026-08-31T05:07:52Z
# host: macbook  arch: arm64  os: Darwin 25.6.0
# cpu: Apple M2
# build: Release
# cpp compiler: Apple clang version 21.0.0 (clang-2100.1.1.101)
# cpp flags: -O3 -DNDEBUG -DSERIALIZE_RELEASE -DBENCH_OPT="O3" -std=c++17 -Wall -Wextra -Werror -ffp-contract=off -fno-rtti -Igenerated/cpp -Igenerated/bench/cpp -Itest -I../serialize
# c compiler: Apple clang version 21.0.0 (clang-2100.1.1.101)
# c flags: -O3 -DNDEBUG -DBENCH_OPT="O3" -std=c99 -Wall -Wextra -Werror -Igenerated/c -Igenerated/bench/c -I../serialize.c (serialize.c compiled in, no LTO)
# go: go version go1.27.0 darwin/arm64 (go run, default optimized build)
# rust: cargo 1.98.0 (797e8a9bc 2026-08-05) (Homebrew); rustc 1.98.0 (88d9e12ae 2026-08-18) (Homebrew) (cargo run --release at opt-level 3, no LTO)
# dotnet: 10.0.400 (dotnet run -c Release, workstation GC)
# node: v26.7.0 (NODE_ENV=production — serialize.js's caller-trust release mode; the runner records the mode that ran in its checks column)
# java: openjdk 21.0.12.1 2026-08-18 LTS (generated codecs, zero runtime dependency; default JVM flags, no -ea)
# dart: Dart SDK version: 3.13.2 (stable) (Tue Aug 25 01:01:12 2026 -0700) on "macos_arm64" (generated codecs, zero runtime dependency; AOT executable)
# elixir: 1.20.4 (generated codecs, zero runtime dependency; pinned BEAM toolchain)
# pinning: none
# noise: unlabelled
# schema commit: 75cfe97
# serialize commit: cebaed2 (main) [build-verified: /Users/glenn/rowan-working/serialize]
# serialize.c commit: 37db942 (main) [build-verified: /Users/glenn/rowan-working/serialize.c]
# serialize.go commit: ecfb3c9 (main) [build-verified: /Users/glenn/rowan-working/serialize.go]
# serialize.rs commit: 6b52aa6 (main) [build-verified: /Users/glenn/rowan-working/serialize.rs]
# serialize.cs commit: f08327e (main) [build-verified: /Users/glenn/rowan-working/serialize.cs]
# serialize.js commit: e391f1e (main) [build-verified: /Users/glenn/rowan-working/serialize.js]
rust,rigidbody_moving,write,24000000,105,7,50810198,49606293,50907659,5087.92,2.56,bc776c004485e408,gen,crate,always,O3,unknown
rust,rigidbody_moving,read,24000000,105,7,44483069,43667132,44986898,4454.35,2.97,bc776c004485e408,gen,crate,always,O3,unknown
rust,rigidbody_at_rest,write,32000000,57,7,81738702,81483345,82149273,4443.27,0.81,bc776c004485e408,gen,crate,always,O3,unknown
rust,rigidbody_at_rest,read,32000000,57,7,78452564,78217664,78718520,4264.64,0.64,bc776c004485e408,gen,crate,always,O3,unknown
rust,chat,write,48000000,13,7,68827376,68182791,68894610,853.31,1.03,bc776c004485e408,gen,crate,always,O3,unknown
rust,chat,read,48000000,13,7,103273325,103185965,103328700,1280.36,0.14,bc776c004485e408,gen,crate,always,O3,unknown
rust,test,write,192000000,6,7,876364184,868338057,888094501,5014.60,2.25,bc776c004485e408,gen,crate,always,O3,unknown
rust,test,read,192000000,6,7,278495926,261472919,285903487,1593.57,8.77,bc776c004485e408,gen,crate,always,O3,unknown
rust,inputpacket,write,16000000,61,7,70729890,70658361,70781753,4114.65,0.17,bc776c004485e408,gen,crate,always,O3,unknown
rust,inputpacket,read,16000000,61,7,72983503,72818033,73035210,4245.75,0.30,bc776c004485e408,gen,crate,always,O3,unknown
rust,shipcreate,write,32000000,28,7,84901252,84839005,84983306,2267.11,0.17,bc776c004485e408,gen,crate,always,O3,unknown
rust,shipcreate,read,32000000,28,7,91417645,91124606,91578367,2441.11,0.50,bc776c004485e408,gen,crate,always,O3,unknown
rust,probe_header,write,256000000,10,7,249325322,249172467,249407323,2377.75,0.09,bc776c004485e408,gen,crate,always,O3,unknown
rust,probe_header,read,256000000,10,7,182848093,179800460,188528825,1743.78,4.77,bc776c004485e408,gen,crate,always,O3,unknown
rust,probebits,write,128000000,26,7,134737463,133831775,134827940,3340.89,0.74,bc776c004485e408,gen,crate,always,O3,unknown
rust,probebits,read,128000000,26,7,149699052,149411662,149742010,3711.87,0.22,bc776c004485e408,gen,crate,always,O3,unknown
