# schema bench results
# date: 2026-08-31T23:42:31Z
# host: macbook  arch: arm64  os: Darwin 25.6.0
# cpu: Apple M2
# build: Release
# cpp compiler: Apple clang version 21.0.0 (clang-2100.1.1.101)
# cpp flags: -O3 -DNDEBUG -DSERIALIZE_RELEASE -DBENCH_OPT="O3" -std=c++17 -Wall -Wextra -Werror -ffp-contract=off -fno-rtti -Igenerated/bench/cpp -I../serialize
# c compiler: Apple clang version 21.0.0 (clang-2100.1.1.101)
# c flags: -O3 -DNDEBUG -DBENCH_OPT="O3" -std=c99 -Wall -Wextra -Werror -Igenerated/bench/c -I../serialize.c (serialize.c compiled in, no LTO)
# go: go version go1.27.0 darwin/arm64 (go run, default optimized build)
# rust: cargo 1.98.0 (797e8a9bc 2026-08-05) (Homebrew); rustc 1.98.0 (88d9e12ae 2026-08-18) (Homebrew) (cargo run --release at opt-level 3, no LTO)
# dotnet: 10.0.400 (dotnet run -c Release, workstation GC)
# node: v26.7.0 (NODE_ENV=production — serialize.js's caller-trust release mode; the runner records the mode that ran in its checks column)
# java: openjdk 21.0.12.1 2026-08-18 LTS (generated codecs, zero runtime dependency; default JVM flags, no -ea)
# dart: Dart SDK version: 3.13.2 (stable) (Tue Aug 25 01:01:12 2026 -0700) on "macos_arm64" (generated codecs, zero runtime dependency; AOT executable)
# elixir: 1.20.4 (generated codecs, zero runtime dependency; pinned BEAM toolchain)
# pinning: none
# noise: SHARED fanless M2 Air, a sibling Claude session (the C# round) live in the estate; load avg recorded per half in the PR. --quick is the iteration instrument, never certification (BENCH-STANDARD §2.8). AFTER half of a paired same-sitting A/B for lever M on branch elixir-lever-m: this branch's Elixir emitter output in generated/bench/elixir; every other leg is the in-sitting control. The lever's own figure comes from the ten-pass INTERLEAVED elixir A/B recorded on the PR, not from this pair — a shared box moves an unpaired half.
# schema commit: f96d749
# serialize commit: cebaed2 (main) [build-verified: /Users/glenn/rowan-working/serialize]
# serialize.c commit: 37db942 (main) [build-verified: /Users/glenn/rowan-working/serialize.c]
# serialize.go commit: ae730d5 (main) [build-verified: /Users/glenn/rowan-working/serialize.go]
# serialize.rs commit: 6b52aa6 (main) [build-verified: /Users/glenn/rowan-working/serialize.rs]
# serialize.cs commit: f08327e (main) [build-verified: /Users/glenn/rowan-working/serialize.cs]
# serialize.js commit: e391f1e (main) [build-verified: /Users/glenn/rowan-working/serialize.js]
lang,bench,path,iters,bytes_per_op,runs,median_msgs_per_sec,min_msgs_per_sec,max_msgs_per_sec,median_mb_per_sec,spread_pct,corpus_id,family,linkage,checks,opt,inline
cpp,bench_mixed,write,4000000,438,3,7502917,7500031,7511501,3134.04,0.15,6b213fbfa1a03a99,gen,hdr,removed,O3,unknown
cpp,bench_mixed,round_trip,4000000,438,3,3576671,3569319,3580272,1494.01,0.31,6b213fbfa1a03a99,gen,hdr,removed,O3,unknown
lang,bench,path,iters,bytes_per_op,runs,median_msgs_per_sec,min_msgs_per_sec,max_msgs_per_sec,median_mb_per_sec,spread_pct,corpus_id,family,linkage,checks,opt,inline
c,bench_mixed,write,4000000,438,3,7342521,7340837,7343735,3067.04,0.04,6b213fbfa1a03a99,gen,hdr,removed,O3,unknown
c,bench_mixed,round_trip,4000000,438,3,3649925,3647013,3657136,1524.61,0.28,6b213fbfa1a03a99,gen,hdr,removed,O3,unknown
go,bench_mixed,write,4000000,438,3,2837055,2836037,2837121,1185.06,0.04,6b213fbfa1a03a99,gen,pkg,always,default,unknown
go,bench_mixed,round_trip,4000000,438,3,1501184,1498078,1501671,627.06,0.24,6b213fbfa1a03a99,gen,pkg,always,default,unknown
rust,bench_mixed,write,4000000,438,3,6095022,6093721,6096016,2545.95,0.04,6b213fbfa1a03a99,gen,crate,always,O3,unknown
rust,bench_mixed,round_trip,4000000,438,3,2331443,2331424,2331786,973.87,0.02,6b213fbfa1a03a99,gen,crate,always,O3,unknown
cs,bench_mixed,write,4000000,438,3,2108226,2106467,2108546,880.63,0.10,6b213fbfa1a03a99,gen,asm,always,default,unknown
cs,bench_mixed,round_trip,4000000,438,3,992966,992760,993827,414.77,0.11,6b213fbfa1a03a99,gen,asm,always,default,unknown
lang,bench,path,iters,bytes_per_op,runs,median_msgs_per_sec,min_msgs_per_sec,max_msgs_per_sec,median_mb_per_sec,spread_pct,corpus_id,family,linkage,checks,opt,inline
js,bench_mixed,write,4000000,438,3,1348725,1342674,1351654,563.37,0.67,6b213fbfa1a03a99,gen,esm,contract,default,unknown,flat
js,bench_mixed,round_trip,4000000,438,3,764235,761233,764344,319.23,0.41,6b213fbfa1a03a99,gen,esm,contract,default,unknown,flat
lang,bench,path,iters,bytes_per_op,runs,median_msgs_per_sec,min_msgs_per_sec,max_msgs_per_sec,median_mb_per_sec,spread_pct,corpus_id,family,linkage,checks,opt,inline
java,bench_mixed,write,4000000,438,3,5783650,5776137,5790303,2415.88,0.24,6b213fbfa1a03a99,gen,class,contract,default,unknown
java,bench_mixed,round_trip,4000000,438,3,2286995,2239786,2301047,955.30,2.68,6b213fbfa1a03a99,gen,class,contract,default,unknown
lang,bench,path,iters,bytes_per_op,runs,median_msgs_per_sec,min_msgs_per_sec,max_msgs_per_sec,median_mb_per_sec,spread_pct,corpus_id,family,linkage,checks,opt,inline
dart,bench_mixed,write,4000000,438,3,1886882,1883410,1887782,788.17,0.23,6b213fbfa1a03a99,gen,aot,contract,default,unknown
dart,bench_mixed,round_trip,4000000,438,3,971323,970347,971849,405.73,0.15,6b213fbfa1a03a99,gen,aot,contract,default,unknown
lang,bench,path,iters,bytes_per_op,runs,median_msgs_per_sec,min_msgs_per_sec,max_msgs_per_sec,median_mb_per_sec,spread_pct,corpus_id,family,linkage,checks,opt,inline
elixir,bench_mixed,write,400000,438,3,433833,433225,434318,181.22,0.25,6b213fbfa1a03a99,gen,beam,contract,default,unknown
elixir,bench_mixed,round_trip,400000,438,3,254139,252878,254142,106.16,0.50,6b213fbfa1a03a99,gen,beam,contract,default,unknown
